Date,SKU,Qty,Amount,Stock,Category,Size
2022-06-07,JNE3721-KR-XS,1,301.0,3,kurta,XS
2022-06-07,JNE3721-KR-XXL,3,885.0,7,kurta,XXL
2022-06-07,JNE3722-KR-L,1,301.0,4,kurta,L
2022-06-07,JNE3724-KR-L,1,484.0,8,kurta,L
2022-06-07,JNE3725-KR-M,1,442.0,5,kurta,M
2022-06-07,JNE3730-KR-L,1,301.0,11,kurta,L
2022-06-07,JNE3730-KR-S,1,301.0,73,kurta,S
2022-06-07,JNE3730-KR-XL,1,301.0,9,kurta,XL
2022-06-07,JNE3732-KR-M,1,431.0,15,kurta,M
2022-06-07,JNE3734-KR-S,1,431.0,52,kurta,S
2022-06-07,JNE3735-KR-XXXL,2,760.0,8,kurta,3XL
2022-06-07,JNE3739-KR-L,1,459.0,15,kurta,L
2022-06-07,JNE3739-KR-XL,2,900.0,21,kurta,XL
2022-06-07,JNE3739-KR-XXXL,1,431.0,14,kurta,3XL
2022-06-07,JNE3742-KR-XXL,1,432.0,74,kurta,XXL
2022-06-07,JNE3743-TP-L,1,385.0,9,Top,L
2022-06-07,JNE3743-TP-M,1,385.0,21,Top,M
2022-06-07,JNE3745-KR-XXXL,1,301.0,3,kurta,3XL
2022-06-07,JNE3749-KR-S,2,914.0,8,kurta,S
2022-06-07,JNE3749-KR-XL,1,457.0,6,kurta,XL
2022-06-07,JNE3749-KR-XXXL,1,457.0,12,kurta,3XL
2022-06-07,JNE3751-KR-XL,1,349.0,4,kurta,XL
2022-06-07,JNE3752-KR-M,1,345.0,4,kurta,M
2022-06-07,JNE3753-KR-XXXL,1,475.0,5,kurta,3XL
2022-06-07,JNE3756-KR-XXXL,1,487.0,8,kurta,3XL
2022-06-07,JNE3757-KR-XL,1,487.0,18,kurta,XL
2022-06-07,JNE3757-KR-XXL,1,487.0,18,kurta,XXL
2022-06-07,JNE3758-KR-M,1,376.0,49,kurta,M
2022-06-07,JNE3759-KR-XL,1,568.0,46,kurta,XL
2022-06-07,JNE3761-KR-XXL,3,903.0,36,kurta,XXL
2022-06-07,JNE3762-KR-L,1,318.0,51,kurta,L
2022-06-07,JNE3764-KR-XL,1,387.0,33,kurta,XL
2022-06-07,JNE3765-KR-L,1,517.0,141,kurta,L
2022-06-07,JNE3766-KR-M,1,517.0,21,kurta,M
2022-06-07,JNE3766-KR-XXL,1,517.0,26,kurta,XXL
2022-06-07,JNE3768-KR-XXL,1,487.0,15,kurta,XXL
2022-06-07,JNE3773-KR-M,1,301.0,3,kurta,M
2022-06-07,JNE3775-KR-M,1,301.0,70,kurta,M
2022-06-07,JNE3775-KR-XL,1,301.0,59,kurta,XL
2022-06-07,JNE3775-KR-XXXL,2,602.0,6,kurta,3XL
2022-06-07,JNE3778-KR-XS,1,459.0,81,kurta,XS
2022-06-07,JNE3779-KR-M,1,346.0,15,kurta,M
2022-06-07,JNE3779-KR-S,2,692.0,34,kurta,S
2022-06-07,JNE3781-KR-M,2,832.0,52,kurta,M
2022-06-07,JNE3781-KR-S,1,406.0,26,kurta,S
2022-06-07,JNE3781-KR-XXL,1,416.0,112,kurta,XXL
2022-06-07,JNE3781-KR-XXXL,4,1680.0,96,kurta,3XL
2022-06-07,JNE3782-KR-XXL,1,544.0,60,kurta,XXL
2022-06-07,JNE3782-KR-XXXL,1,544.0,71,kurta,3XL
2022-06-07,JNE3784-KR-M,1,496.0,90,kurta,M
2022-06-07,JNE3784-KR-XL,5,2480.0,163,kurta,XL
2022-06-07,JNE3784-KR-XS,1,486.0,89,kurta,XS
2022-06-07,JNE3784-KR-XXL,3,1488.0,112,kurta,XXL
2022-06-07,JNE3784-KR-XXXL,1,517.0,137,kurta,3XL
2022-06-07,JNE3785-KR-L,1,335.0,4,kurta,L
2022-06-07,JNE3786-KR-XXXL,1,349.0,4,kurta,3XL
2022-06-07,JNE3789-KR-XS,1,487.0,9,kurta,XS
2022-06-07,JNE3790-KR-L,1,301.0,20,kurta,L
2022-06-07,JNE3790-KR-XXL,1,301.0,34,kurta,XXL
2022-06-07,JNE3790-KR-XXXL,1,301.0,5,kurta,3XL
2022-06-07,JNE3791-DR-L,1,399.0,8,Ethnic Dress,L
2022-06-07,JNE3791-DR-XS,1,399.0,17,Ethnic Dress,XS
2022-06-07,JNE3793-KR-XS,1,349.0,75,kurta,XS
2022-06-07,JNE3793-KR-XXL,1,349.0,12,kurta,XXL
2022-06-07,JNE3793-KR-XXXL,1,349.0,5,kurta,3XL
2022-06-07,JNE3794-KR-L,1,517.0,75,kurta,L
2022-06-07,JNE3794-KR-XXL,2,1034.0,101,kurta,XXL
2022-06-07,JNE3794-KR-XXXL,1,517.0,104,kurta,3XL
2022-06-07,JNE3795-KR-M,1,517.0,163,kurta,M
2022-06-07,JNE3795-KR-S,2,1034.0,47,kurta,S
2022-06-07,JNE3797-KR-A-M,3,2313.0,0,Western Dress,M
2022-06-07,JNE3797-KR-A-S,3,2175.0,0,Western Dress,S
2022-06-07,JNE3797-KR-A-XL,3,2267.0,0,Western Dress,XL
2022-06-07,JNE3797-KR-A-XXL,1,725.0,0,Western Dress,XXL
2022-06-07,JNE3797-KR-A-XXXL,1,771.0,0,Western Dress,3XL
2022-06-07,JNE3797-KR-L,13,9627.0,5,Western Dress,L
2022-06-07,JNE3797-KR-M,18,12495.0,6,Western Dress,M
2022-06-07,JNE3797-KR-S,10,7386.0,2,Western Dress,S
2022-06-07,JNE3797-KR-XL,5,3711.0,13,Western Dress,XL
2022-06-07,JNE3797-KR-XS,2,1506.0,101,Western Dress,XS
2022-06-07,JNE3797-KR-XXL,16,10362.0,0,Western Dress,XXL
2022-06-07,JNE3797-KR-XXXL,7,5181.0,4,Western Dress,3XL
2022-06-07,JNE3798-KR-A-L,1,771.0,0,Western Dress,L
2022-06-07,JNE3798-KR-A-M,1,771.0,0,Western Dress,M
2022-06-07,JNE3798-KR-L,2,1470.0,3,Western Dress,L
2022-06-07,JNE3798-KR-M,2,1470.0,2,Western Dress,M
2022-06-07,JNE3798-KR-S,1,771.0,5,Western Dress,S
2022-06-07,JNE3798-KR-XL,4,2940.0,4,Western Dress,XL
2022-06-07,JNE3798-KR-XS,1,735.0,13,Western Dress,XS
2022-06-07,JNE3798-KR-XXL,2,1470.0,8,Western Dress,XXL
2022-06-07,JNE3798-KR-XXXL,1,725.0,9,Western Dress,3XL
2022-06-07,JNE3799-KR-XS,2,1252.0,17,kurta,XS
2022-06-07,JNE3799-KR-XXXL,1,626.0,14,kurta,3XL
2022-06-07,JNE3800-KR-A-L,1,735.0,0,Western Dress,L
2022-06-07,JNE3800-KR-A-M,3,1450.0,0,Western Dress,M
2022-06-07,JNE3800-KR-A-XL,1,725.0,0,Western Dress,XL
2022-06-07,JNE3800-KR-A-XXL,1,771.0,0,Western Dress,XXL
2022-06-07,JNE3800-KR-A-XXXL,1,725.0,0,Western Dress,3XL
2022-06-07,JNE3800-KR-L,2,1470.0,37,Western Dress,L
2022-06-07,JNE3800-KR-M,3,1470.0,3,Western Dress,M
2022-06-07,JNE3800-KR-S,1,735.0,13,Western Dress,S
2022-06-07,JNE3800-KR-XL,3,2205.0,62,Western Dress,XL
2022-06-07,JNE3800-KR-XXL,2,1506.0,0,Western Dress,XXL
2022-06-07,JNE3800-KR-XXXL,1,735.0,93,Western Dress,3XL
2022-06-07,JNE3801-KR-L,5,3675.0,3,kurta,L
2022-06-07,JNE3801-KR-M,4,2976.0,4,kurta,M
2022-06-07,JNE3801-KR-S,3,2205.0,3,kurta,S
2022-06-07,JNE3801-KR-XL,3,2175.0,1,kurta,XL
2022-06-07,JNE3801-KR-XXL,5,3675.0,2,kurta,XXL
2022-06-07,JNE3802-KR-S,1,487.0,4,kurta,S
2022-06-07,JNE3803-KR-S,1,487.0,20,kurta,S
2022-06-07,JNE3803-KR-XL,1,487.0,9,kurta,XL
2022-06-07,JNE3804-KR-S,1,487.0,23,kurta,S
2022-06-07,JNE3804-KR-XXL,1,487.0,30,kurta,XXL
2022-06-07,JNE3805-KR-XL,1,487.0,95,kurta,XL
2022-06-07,JNE3806-KR-M,1,545.0,9,kurta,M
2022-06-07,JNE3806-KR-XL,1,545.0,4,kurta,XL
2022-06-07,JNE3806-KR-XXXL,2,1090.0,6,kurta,3XL
2022-06-07,JNE3810-KR-XXL,2,1156.0,16,kurta,XXL
2022-06-07,JNE3820-KR-XS,1,475.0,16,kurta,XS
2022-06-07,JNE3822-KR-L,2,898.0,6,kurta,L
2022-06-07,JNE3822-KR-S,2,898.0,67,kurta,S
2022-06-07,JNE3822-KR-XL,1,449.0,18,kurta,XL
2022-06-07,JNE3822-KR-XS,1,449.0,51,kurta,XS
2022-06-07,JNE3822-KR-XXL,3,1308.0,7,kurta,XXL
2022-06-07,JNE3837-KR-L,1,533.0,16,kurta,L
2022-06-07,JNE3837-KR-M,2,1066.0,9,kurta,M
2022-06-07,JNE3837-KR-XXL,1,533.0,29,kurta,XXL
2022-06-07,JNE3837-KR-XXXL,1,533.0,18,kurta,3XL
2022-06-07,JNE3838-KR-M,1,0.0,5,kurta,M
2022-06-07,JNE3860-DR-M,2,1228.0,13,Western Dress,M
2022-06-07,JNE3860-DR-XS,1,614.0,54,Western Dress,XS
2022-06-07,JNE3861-DR-L,1,1099.0,0,Western Dress,L
2022-06-07,JNE3861-DR-M,1,1044.0,1,Western Dress,M
2022-06-07,JNE3861-DR-XL,1,1044.0,3,Western Dress,XL
2022-06-07,JNE3861-DR-XXL,2,1044.0,10,Western Dress,XXL
2022-06-07,JNE3861-DR-XXXL,1,1044.0,4,Western Dress,3XL
2022-06-07,JNE3863-TU-XL,1,758.0,2,Top,XL
2022-06-07,JNE3864-TU-XL,1,836.0,2,Top,XL
2022-06-07,JNE3865-TP-XXL,1,676.0,4,Top,XXL
2022-06-07,JNE3865-TP-XXXL,1,676.0,1,Top,3XL
2022-06-07,JNE3869-DR-L,2,1946.0,6,Western Dress,L
2022-06-07,JNE3869-DR-M,1,948.0,3,Western Dress,M
2022-06-07,JNE3869-DR-XL,1,948.0,3,Western Dress,XL
2022-06-07,JNE3870-DR-XXL,1,948.0,2,Western Dress,XXL
2022-06-07,JNE3875-KR-M,1,599.0,84,kurta,M
2022-06-07,JNE3878-KR-L,1,399.0,24,kurta,L
2022-06-07,JNE3879-DR-L,1,864.0,16,Western Dress,L
2022-06-07,JNE3880-DR-XL,1,758.0,32,Western Dress,XL
2022-06-07,JNE3880-DR-XS,1,758.0,49,Western Dress,XS
2022-06-07,JNE3887-KR-L,2,1052.0,17,kurta,L
2022-06-07,JNE3887-KR-XL,1,526.0,30,kurta,XL
2022-06-07,JNE3888-KR-M,2,1392.0,35,kurta,M
2022-06-07,JNE3888-KR-XL,1,696.0,28,kurta,XL
2022-06-07,JNE3893-TP-XL,1,817.0,55,Top,XL
2022-06-07,JNE3902-KR-S,1,599.0,15,kurta,S
2022-06-07,JNE3904-DR-S,1,836.0,12,Western Dress,S
2022-06-07,JNE3904-DR-XXXL,1,836.0,11,Western Dress,3XL
2022-06-07,JNE3905-DR-XL,1,869.0,3,Western Dress,XL
2022-06-07,JNE3905-DR-XXL,1,869.0,2,Western Dress,XXL
2022-06-07,MEN5002-KR-L,1,709.0,12,kurta,L
2022-06-07,MEN5004-KR-XXXL,2,1376.0,2,kurta,3XL
2022-06-07,MEN5007-KR-XXL,1,606.0,24,kurta,XXL
2022-06-07,MEN5008-KR-L,1,688.0,11,kurta,L
2022-06-07,MEN5008-KR-M,1,688.0,3,kurta,M
2022-06-07,MEN5008-KR-XL,1,688.0,32,kurta,XL
2022-06-07,MEN5008-KR-XXXL,1,709.0,2,kurta,3XL
2022-06-07,MEN5009-KR-L,1,688.0,12,kurta,L
2022-06-07,MEN5009-KR-XXXL,1,688.0,3,kurta,3XL
2022-06-07,MEN5015-KR-L,1,645.0,11,kurta,L
2022-06-07,MEN5015-KR-XL,1,645.0,16,kurta,XL
2022-06-07,MEN5016-KR-XXL,1,665.0,3,kurta,XXL
2022-06-07,MEN5017-KR-S,1,736.0,11,kurta,S
2022-06-07,MEN5018-KR-L,1,655.0,12,kurta,L
2022-06-07,MEN5019-KR-M,1,635.0,11,kurta,M
2022-06-07,MEN5022-KR-XXXL,1,754.0,6,kurta,3XL
2022-06-07,MEN5023-KR-M,2,1508.0,5,kurta,M
2022-06-07,MEN5023-KR-XL,3,2262.0,11,kurta,XL
2022-06-07,MEN5024-KR-L,1,645.0,11,kurta,L
2022-06-07,MEN5024-KR-M,1,0.0,8,kurta,M
2022-06-07,MEN5024-KR-XXXL,1,645.0,8,kurta,3XL
2022-06-07,MEN5025-KR-L,2,1554.0,4,kurta,L
2022-06-07,MEN5026-KR-XXXL,1,709.0,8,kurta,3XL
2022-06-07,MEN5027-KR-M,2,625.0,27,kurta,M
2022-06-07,NW003-TP-PJ-XS,1,495.0,14,Set,XS
2022-06-07,NW004-TP-PJ-L,1,475.0,40,Set,L
2022-06-07,NW004-TP-PJ-XL,1,475.0,50,Set,XL
2022-06-07,NW005-ST-PJ-XL,1,562.0,11,Set,XL
2022-06-07,NW008-ST-CP-XXXL,1,558.0,29,Set,3XL
2022-06-07,NW012-TP-PJ-L,1,0.0,2,Set,L
2022-06-07,NW012-TP-PJ-XL,3,1579.0,4,Set,XL
2022-06-07,NW012-TP-PJ-XS,3,1563.0,9,Set,XS
2022-06-07,NW012-TP-PJ-XXL,1,521.0,4,Set,XXL
2022-06-07,NW012-TP-PJ-XXXL,2,1042.0,2,Set,3XL
2022-06-07,NW013-ST-SR-XXL,1,475.0,18,Set,XXL
2022-06-07,NW014-ST-SR-L,1,537.0,8,Set,L
2022-06-07,NW015-TP-PJ-S,1,501.0,20,Set,S
2022-06-07,NW015-TP-PJ-XXL,1,501.0,6,Set,XXL
2022-06-07,NW016-ST-SR-L,1,537.0,8,Set,L
2022-06-07,NW016-ST-SR-S,1,537.0,4,Set,S
2022-06-07,NW016-ST-SR-XS,1,537.0,5,Set,XS
2022-06-07,NW016-ST-SR-XXXL,1,537.0,25,Set,3XL
2022-06-07,NW020-ST-SR-L,1,517.0,2,Set,L
2022-06-07,NW020-ST-SR-XXXL,1,517.0,9,Set,3XL
2022-06-07,NW029-ST-SR-S,1,455.0,3,Set,S
2022-06-07,NW029-ST-SR-XXL,1,455.0,26,Set,XXL
2022-06-07,NW030-TP-PJ-XL,1,565.0,2,Set,XL
2022-06-07,NW032-ST-CP-XL,3,1488.0,24,Set,XL
2022-06-07,NW032-ST-CP-XXL,1,496.0,14,Set,XXL
2022-06-07,NW032-ST-CP-XXXL,1,496.0,7,Set,3XL
2022-06-07,NW038-ST-SR-XXL,1,517.0,9,Set,XXL
2022-06-07,PJNE1906-KR-N-4XL,1,836.0,0,kurta,4XL
2022-06-07,PJNE2100-KR-N-6XL,1,728.0,0,kurta,6XL
2022-06-07,PJNE2199-KR-N-5XL,1,764.0,0,kurta,5XL
2022-06-07,PJNE2199-KR-N-6XL,3,2184.0,0,kurta,6XL
2022-06-07,PJNE3068-KR-4XL,1,1043.0,25,kurta,4XL
2022-06-07,PJNE3252-KR-N-4XL,1,925.0,0,kurta,4XL
2022-06-07,PJNE3252-KR-N-5XL,2,1850.0,0,kurta,5XL
2022-06-07,PJNE3252-KR-N-6XL,2,1850.0,0,kurta,6XL
2022-06-07,PJNE3291-KR-5XL,2,1738.0,47,kurta,5XL
2022-06-07,PJNE3291-KR-6XL,2,1738.0,24,kurta,6XL
2022-06-07,PJNE3364-KR-5XL,1,836.0,9,kurta,5XL
2022-06-07,PJNE3368-KR-4XL,2,1738.0,12,kurta,4XL
2022-06-07,PJNE3399-KR-N-4XL,1,760.0,0,kurta,4XL
2022-06-07,PJNE3399-KR-N-5XL,1,760.0,0,kurta,5XL
2022-06-07,PJNE3399-KR-N-6XL,1,760.0,0,kurta,6XL
2022-06-07,PJNE3421-KR-N-4XL,1,925.0,0,kurta,4XL
2022-06-07,PJNE3439-KR-N-6XL,1,0.0,0,kurta,6XL
2022-06-07,PJNE3440-KR-N-4XL,1,925.0,0,kurta,4XL
2022-06-07,PSET043-KR-NP-6XL,1,1629.0,0,Set,6XL
2022-06-07,PSET264-KR-NP-5XL,1,1325.0,39,Set,5XL
2022-06-07,PSET264-KR-NP-6XL,1,1325.0,24,Set,6XL
2022-06-07,PSET268-KR-NP-4XL,1,1399.0,45,Set,4XL
2022-06-07,SET004-KR-SP-A-S,1,652.0,0,Set,S
2022-06-07,SET014-KR-PP-M,1,783.0,10,Set,M
2022-06-07,SET014-KR-PP-XXL,1,783.0,2,Set,XXL
2022-06-07,SET038-KR-PP-L,1,550.0,49,Set,L
2022-06-07,SET038-KR-PP-M,1,550.0,15,Set,M
2022-06-07,SET043-KR-NP-XXXL,1,999.0,18,Set,3XL
2022-06-07,SET044-KR-NP-M,1,612.0,8,Set,M
2022-06-07,SET044-KR-NP-XL,1,612.0,1,Set,XL
2022-06-07,SET055-KR-NP-S,1,598.0,5,Set,S
2022-06-07,SET058-KR-NP-XL,1,847.0,14,Set,XL
2022-06-07,SET073-KR-SHA-L,1,824.0,113,Set,L
2022-06-07,SET098-KR-PP-S,1,759.0,53,Set,S
2022-06-07,SET128-KR-DH-M,1,921.0,10,Set,M
2022-06-07,SET128-KR-DH-S,1,921.0,48,Set,S
2022-06-07,SET130-KR-NP-L,1,612.0,3,Set,L
2022-06-07,SET130-KR-NP-S,2,1224.0,43,Set,S
2022-06-07,SET130-KR-NP-XXL,1,612.0,10,Set,XXL
2022-06-07,SET132-KR-NP-S,1,612.0,38,Set,S
2022-06-07,SET132-KR-NP-XL,1,612.0,4,Set,XL
2022-06-07,SET145-KR-NP-L,1,764.0,4,Set,L
2022-06-07,SET145-KR-NP-XL,3,2316.0,5,Set,XL
2022-06-07,SET145-KR-NP-XXL,1,764.0,3,Set,XXL
2022-06-07,SET147-KR-NP-XS,1,684.0,2,Set,XS
2022-06-07,SET154-KR-NP-S,1,832.0,16,Set,S
2022-06-07,SET156-KR-NP-M,1,680.0,9,Set,M
2022-06-07,SET171-KR-NP-L,1,792.0,6,Set,L
2022-06-07,SET171-KR-NP-XXXL,1,817.0,9,Set,3XL
2022-06-07,SET179-KR-PP-XS,1,499.0,6,Set,XS
2022-06-07,SET182-KR-DH-L,1,699.0,18,Set,L
2022-06-07,SET182-KR-DH-M,1,699.0,4,Set,M
2022-06-07,SET183-KR-DH-M,1,759.0,73,Set,M
2022-06-07,SET184-KR-PP-M,1,573.0,6,Set,M
2022-06-07,SET184-KR-PP-S,1,573.0,10,Set,S
2022-06-07,SET184-KR-PP-XL,2,1146.0,11,Set,XL
2022-06-07,SET184-KR-PP-XXXL,1,563.0,4,Set,3XL
2022-06-07,SET186-KR-DH-K-M,1,599.0,0,Set,M
2022-06-07,SET186-KR-DH-L,1,599.0,13,Set,L
2022-06-07,SET186-KR-DH-M,1,599.0,94,Set,M
2022-06-07,SET186-KR-DH-S,1,0.0,38,Set,S
2022-06-07,SET186-KR-DH-XL,1,599.0,38,Set,XL
2022-06-07,SET186-KR-DH-XS,2,1198.0,108,Set,XS
2022-06-07,SET186-KR-DH-XXL,1,599.0,1,Set,XXL
2022-06-07,SET187-KR-DH-L,3,2013.0,113,Set,L
2022-06-07,SET187-KR-DH-M,1,671.0,318,Set,M
2022-06-07,SET187-KR-DH-S,1,671.0,136,Set,S
2022-06-07,SET187-KR-DH-XL,1,671.0,71,Set,XL
2022-06-07,SET187-KR-DH-XXL,2,1342.0,63,Set,XXL
2022-06-07,SET188-KR-NP-L,1,648.0,30,Set,L
2022-06-07,SET188-KR-NP-M,1,648.0,85,Set,M
2022-06-07,SET188-KR-NP-XL,1,648.0,10,Set,XL
2022-06-07,SET188-KR-NP-XXL,1,648.0,13,Set,XXL
2022-06-07,SET192-KR-NP-L,1,648.0,3,Set,L
2022-06-07,SET192-KR-NP-M,1,648.0,6,Set,M
2022-06-07,SET193-KR-NP-A-S,2,1542.0,0,Set,S
2022-06-07,SET193-KR-NP-A-XXL,1,771.0,0,Set,XXL
2022-06-07,SET197-KR-NP-XXL,1,759.0,104,Set,XXL
2022-06-07,SET198-KR-NP-A-S,1,523.0,0,Set,S
2022-06-07,SET198-KR-NP-A-XS,1,523.0,0,Set,XS
2022-06-07,SET198-KR-NP-A-XXL,1,523.0,0,Set,XXL
2022-06-07,SET201-KR-NP-A-S,1,568.0,0,Set,S
2022-06-07,SET203-KR-DPT-L,1,416.0,8,Set,L
2022-06-07,SET203-KR-DPT-XL,1,416.0,7,Set,XL
2022-06-07,SET203-KR-DPT-XXL,1,429.0,12,Set,XXL
2022-06-07,SET205-KR-DPT-A-XXXL,1,399.0,0,Set,3XL
2022-06-07,SET209-KR-PP-L,2,1014.0,7,Set,L
2022-06-07,SET209-KR-PP-XXXL,1,507.0,2,Set,3XL
2022-06-07,SET210-KR-PP-L,1,575.0,2,Set,L
2022-06-07,SET217-KR-PP-XL,1,786.0,6,Set,XL
2022-06-07,SET217-KR-PP-XXL,1,786.0,9,Set,XXL
2022-06-07,SET219-KR-PP-S,1,635.0,23,Set,S
2022-06-07,SET220-KR-PP-L,1,1139.0,2,Set,L
2022-06-07,SET220-KR-PP-M,1,1139.0,3,Set,M
2022-06-07,SET220-KR-PP-S,1,1139.0,33,Set,S
2022-06-07,SET220-KR-PP-XXL,2,2278.0,7,Set,XXL
2022-06-07,SET224-KR-NP-XXXL,1,1098.0,65,Set,3XL
2022-06-07,SET227-KR-PP-A-M,1,571.0,0,Set,M
2022-06-07,SET227-KR-PP-A-S,1,571.0,0,Set,S
2022-06-07,SET227-KR-PP-A-XL,1,571.0,0,Set,XL
2022-06-07,SET229-KR-PP-M,1,845.0,25,Set,M
2022-06-07,SET233-KR-PP-L,1,545.0,4,Set,L
2022-06-07,SET233-KR-PP-S,1,529.0,5,Set,S
2022-06-07,SET233-KR-PP-XXL,1,529.0,1,Set,XXL
2022-06-07,SET239-KR-NP-XS,1,654.0,3,Set,XS
2022-06-07,SET246-KR-PP-XL,1,0.0,4,Set,XL
2022-06-07,SET246-KR-PP-XXL,1,435.0,10,Set,XXL
2022-06-07,SET247-KR-SHA-XL,1,680.0,3,Set,XL
2022-06-07,SET249-KR-NP-XS,1,648.0,52,Set,XS
2022-06-07,SET249-KR-NP-XXL,1,648.0,3,Set,XXL
2022-06-07,SET249-KR-NP-XXXL,1,648.0,13,Set,3XL
2022-06-07,SET250-KR-SHA-M,1,648.0,35,Set,M
2022-06-07,SET250-KR-SHA-XS,1,648.0,2,Set,XS
2022-06-07,SET251-KR-PP-M,1,759.0,15,Set,M
2022-06-07,SET252-KR-PP-M,2,1518.0,154,Set,M
2022-06-07,SET253-KR-NP-L,2,1398.0,6,Set,L
2022-06-07,SET253-KR-NP-S,1,699.0,26,Set,S
2022-06-07,SET253-KR-NP-XL,1,699.0,8,Set,XL
2022-06-07,SET254-KR-NP-S,1,859.0,7,Set,S
2022-06-07,SET264-KR-NP-XL,1,824.0,81,Set,XL
2022-06-07,SET265-KR-NP-XL,1,888.0,33,Set,XL
2022-06-07,SET267-KR-NP-XS,1,852.0,107,Set,XS
2022-06-07,SET268-KR-NP-S,3,2364.0,807,Set,S
2022-06-07,SET268-KR-NP-XXL,2,788.0,191,Set,XXL
2022-06-07,SET268-KR-NP-XXXL,1,788.0,112,Set,3XL
2022-06-07,SET269-KR-NP-L,1,824.0,89,Set,L
2022-06-07,SET269-KR-NP-M,1,824.0,310,Set,M
2022-06-07,SET269-KR-NP-S,1,824.0,143,Set,S
2022-06-07,SET269-KR-NP-XXXL,2,1648.0,26,Set,3XL
2022-06-07,SET272-KR-PP-S,1,852.0,6,Set,S
2022-06-07,SET273-KR-NP-L,1,612.0,637,Set,L
2022-06-07,SET273-KR-NP-M,1,0.0,880,Set,M
2022-06-07,SET273-KR-NP-XL,1,612.0,445,Set,XL
2022-06-07,SET275-KR-NP-S,1,630.0,6,Set,S
2022-06-07,SET276-KR-PP-M,1,1238.0,86,Set,M
2022-06-07,SET276-KR-PP-XS,1,1238.0,82,Set,XS
2022-06-07,SET277-KR-NP-M,1,1268.0,4,Set,M
2022-06-07,SET277-KR-NP-S,2,2536.0,32,Set,S
2022-06-07,SET277-KR-NP-XXXL,1,1268.0,11,Set,3XL
2022-06-07,SET278-KR-NP-L,1,1442.0,7,Set,L
2022-06-07,SET278-KR-NP-M,1,1442.0,4,Set,M
2022-06-07,SET278-KR-NP-S,1,1447.0,10,Set,S
2022-06-07,SET278-KR-NP-XXL,2,2884.0,7,Set,XXL
2022-06-07,SET279-LC-XL,1,888.0,40,Set,XL
2022-06-07,SET279-LC-XS,1,835.0,14,Set,XS
2022-06-07,SET280-KR-PP-S,1,790.0,4,Set,S
2022-06-07,SET282-KR-PP-M,1,1043.0,3,Set,M
2022-06-07,SET282-KR-PP-XXL,1,1043.0,3,Set,XXL
2022-06-07,SET285-KR-SHA-M,1,499.0,2,Set,M
2022-06-07,SET285-KR-SHA-XXL,1,484.0,4,Set,XXL
2022-06-07,SET286-KR-NP-M,1,636.0,40,Set,M
2022-06-07,SET286-KR-NP-S,1,666.0,33,Set,S
2022-06-07,SET286-KR-NP-XXXL,1,666.0,9,Set,3XL
2022-06-07,SET287-KR-NP-XL,1,666.0,138,Set,XL
2022-06-07,SET288-KR-NP-L,3,1950.0,5,Set,L
2022-06-07,SET288-KR-NP-M,2,1300.0,6,Set,M
2022-06-07,SET288-KR-NP-S,2,1300.0,16,Set,S
2022-06-07,SET288-KR-NP-XL,1,631.0,10,Set,XL
2022-06-07,SET290-KR-DPT-M,1,792.0,18,Set,M
2022-06-07,SET290-KR-DPT-XXL,1,792.0,34,Set,XXL
2022-06-07,SET291-KR-PP-M,2,1138.0,13,Set,M
2022-06-07,SET291-KR-PP-S,1,569.0,15,Set,S
2022-06-07,SET291-KR-PP-XL,2,1138.0,3,Set,XL
2022-06-07,SET291-KR-PP-XXXL,3,1737.0,8,Set,3XL
2022-06-07,SET293-KR-NP-L,1,702.0,4,Set,L
2022-06-07,SET293-KR-NP-XS,1,702.0,5,Set,XS
2022-06-07,SET295-KR-NP-XXL,1,761.0,2,Set,XXL
2022-06-07,SET295-KR-NP-XXXL,1,0.0,4,Set,3XL
2022-06-07,SET300-KR-NP-M,1,919.0,31,Set,M
2022-06-07,SET301-KR-PP-XXL,1,833.0,53,Set,XXL
2022-06-07,SET304-KR-DPT-L,1,1125.0,22,Set,L
2022-06-07,SET304-KR-DPT-M,1,1186.0,154,Set,M
2022-06-07,SET304-KR-DPT-S,6,6872.0,74,Set,S
2022-06-07,SET304-KR-DPT-XL,1,1125.0,59,Set,XL
2022-06-07,SET304-KR-DPT-XS,1,1125.0,180,Set,XS
2022-06-07,SET310-KR-NP-M,1,999.0,15,Set,M
2022-06-07,SET317-KR-PP-M,1,1199.0,5,Set,M
2022-06-07,SET317-KR-PP-XXL,1,1199.0,32,Set,XXL
2022-06-07,SET319-KR-NP-L,1,852.0,9,Set,L
2022-06-07,SET319-KR-NP-XL,2,1704.0,8,Set,XL
2022-06-07,SET319-KR-NP-XS,1,852.0,6,Set,XS
2022-06-07,SET320-KR-NP-M,1,852.0,66,Set,M
2022-06-07,SET322-KR-SHA-XXL,1,1099.0,22,Set,XXL
2022-06-07,SET323-KR-NP-S,1,999.0,9,Set,S
2022-06-07,SET324-KR-NP-L,1,635.0,6,Set,L
2022-06-07,SET324-KR-NP-M,3,1905.0,8,Set,M
2022-06-07,SET324-KR-NP-S,1,635.0,10,Set,S
2022-06-07,SET324-KR-NP-XL,1,635.0,11,Set,XL
2022-06-07,SET324-KR-NP-XS,1,635.0,16,Set,XS
2022-06-07,SET324-KR-NP-XXL,1,635.0,5,Set,XXL
2022-06-07,SET327-KR-DPT-M,1,999.0,9,Set,M
